Deal,symbol,size,price
AssetPrice,symbol,price
AssetPrice,APPL,16.3886
AssetPrice,APPL,15.8956
AssetPrice,ORCL,15.9601
AssetPrice,GOOG,16.3434
AssetPrice,FORD,15.3944
AssetPrice,FORD,16.5667
Deal,GOOG,0,16.0072
AssetPrice,AMZN,17.9765
AssetPrice,ORCL,15.7804
AssetPrice,MSFT,16.266
AssetPrice,GOOG,17.7939
AssetPrice,GOOG,16.9123
AssetPrice,BTMN,17.7491
AssetPrice,FORD,16.3943
AssetPrice,GOOG,15.2708
AssetPrice,FORD,16.6858
Deal,APPL,3,16.4185
AssetPrice,BTMN,15.3312
AssetPrice,GOOG,16.5917
AssetPrice,FORD,16.164
AssetPrice,AMZN,16.7632
AssetPrice,APPL,16.4758
AssetPrice,FORD,15.7235
AssetPrice,FORD,17.1938
AssetPrice,ORCL,17.7695
AssetPrice,FORD,16.3775
AssetPrice,ORCL,15.0221
AssetPrice,MSFT,16.0904
AssetPrice,FORD,15.3053
Deal,BTMN,4,16.4571
AssetPrice,APPL,16.2715
AssetPrice,GOOG,16.4651
AssetPrice,BTMN,16.205
AssetPrice,MSFT,17.8167
AssetPrice,GOOG,17.6893
AssetPrice,AMZN,16.8938
AssetPrice,GOOG,17.0696
AssetPrice,AMZN,15.6404
AssetPrice,GOOG,15.3963
AssetPrice,APPL,16.9243
AssetPrice,APPL,15.2811
AssetPrice,BTMN,15.6845
AssetPrice,GOOG,16.8509
AssetPrice,MSFT,15.9242
AssetPrice,GOOG,17.7319
AssetPrice,MSFT,17.3575
AssetPrice,GOOG,16.7483
AssetPrice,APPL,15.2682
AssetPrice,FORD,15.7691
AssetPrice,FORD,15.8899
AssetPrice,APPL,17.8854
AssetPrice,FORD,16.3654
AssetPrice,FORD,17.8541
AssetPrice,MSFT,16.0941
AssetPrice,BTMN,17.4891
AssetPrice,MSFT,16.0266
AssetPrice,MSFT,15.4358
AssetPrice,GOOG,17.214
AssetPrice,AMZN,17.5106
AssetPrice,AMZN,15.6715
AssetPrice,GOOG,15.5402
AssetPrice,APPL,15.3642
AssetPrice,FORD,15.3841
AssetPrice,FORD,15.8747
AssetPrice,FORD,15.5735
AssetPrice,APPL,16.0594
AssetPrice,ORCL,15.7505
AssetPrice,BTMN,15.7536
AssetPrice,ORCL,17.8411
AssetPrice,AMZN,16.3336
AssetPrice,APPL,16.6457
AssetPrice,FORD,15.6939
AssetPrice,APPL,16.2805
AssetPrice,FORD,17.9488
AssetPrice,BTMN,16.6538
AssetPrice,FORD,15.9164
AssetPrice,ORCL,16.91
AssetPrice,BTMN,16.194
Deal,AMZN,2,17.5258
AssetPrice,APPL,15.3834
AssetPrice,GOOG,15.4914
AssetPrice,BTMN,16.774
AssetPrice,FORD,17.7615
AssetPrice,ORCL,15.5444
AssetPrice,BTMN,17.9079
AssetPrice,GOOG,16.2875
AssetPrice,GOOG,16.6586
AssetPrice,GOOG,15.4222
AssetPrice,AMZN,17.7571
AssetPrice,GOOG,16.7956
AssetPrice,APPL,15.3244
AssetPrice,GOOG,17.5386
AssetPrice,MSFT,16.6584
AssetPrice,FORD,15.98
AssetPrice,MSFT,16.1537
Deal,BTMN,-2,16.1801
AssetPrice,ORCL,16.7755
AssetPrice,BTMN,16.3911
AssetPrice,APPL,16.2711
AssetPrice,AMZN,17.5032
AssetPrice,FORD,17.0535
AssetPrice,APPL,16.2856
AssetPrice,MSFT,17.4383
AssetPrice,ORCL,17.9797
AssetPrice,GOOG,17.6712
AssetPrice,ORCL,16.5545
AssetPrice,ORCL,17.9258
AssetPrice,FORD,17.6818
AssetPrice,AMZN,16.2082
AssetPrice,ORCL,15.2405
AssetPrice,ORCL,17.8503
AssetPrice,APPL,15.9074
AssetPrice,MSFT,15.0264
AssetPrice,ORCL,15.1452
AssetPrice,APPL,15.476
AssetPrice,MSFT,17.6442
Deal,GOOG,-1,17.3667
Deal,MSFT,0,16.0269
AssetPrice,APPL,16.9812
AssetPrice,AMZN,16.3752
AssetPrice,FORD,16.6608
AssetPrice,ORCL,16.8871
AssetPrice,ORCL,16.1901
AssetPrice,AMZN,17.7227
AssetPrice,MSFT,16.5569
AssetPrice,MSFT,17.8476
AssetPrice,ORCL,17.7686
AssetPrice,FORD,15.4325
AssetPrice,MSFT,17.1617
AssetPrice,APPL,17.1173
AssetPrice,FORD,15.3857
AssetPrice,BTMN,17.1986
AssetPrice,BTMN,16.9959
AssetPrice,BTMN,16.549
AssetPrice,FORD,16.3392
AssetPrice,APPL,16.827
AssetPrice,AMZN,17.165
AssetPrice,MSFT,16.2856
AssetPrice,APPL,15.1467
AssetPrice,FORD,16.2392
AssetPrice,MSFT,17.2454
AssetPrice,MSFT,17.9962
AssetPrice,APPL,16.6012
AssetPrice,ORCL,17.8166
AssetPrice,APPL,16.3846
AssetPrice,BTMN,17.203
AssetPrice,BTMN,16.7915
AssetPrice,GOOG,15.5837
AssetPrice,FORD,15.1168
AssetPrice,MSFT,16.1964
Deal,APPL,1,15.5877
AssetPrice,MSFT,16.7312
AssetPrice,GOOG,16.3931
AssetPrice,FORD,17.0413
AssetPrice,MSFT,17.0909
AssetPrice,FORD,16.98
Deal,AMZN,-1,15.3267
AssetPrice,GOOG,17.1729
AssetPrice,ORCL,16.5488
AssetPrice,FORD,15.2836
AssetPrice,AMZN,15.1523
AssetPrice,APPL,15.0817
Deal,AMZN,2,17.2353
AssetPrice,AMZN,15.3714
AssetPrice,MSFT,16.9018
AssetPrice,FORD,15.5894
AssetPrice,BTMN,15.795
AssetPrice,MSFT,15.6313
AssetPrice,BTMN,17.2931
AssetPrice,MSFT,15.2138
AssetPrice,APPL,17.553
AssetPrice,MSFT,15.8327
AssetPrice,AMZN,16.3347
AssetPrice,MSFT,17.124
AssetPrice,APPL,17.2893
AssetPrice,ORCL,15.1883
Deal,ORCL,1,15.1456
Deal,APPL,-2,17.1851
AssetPrice,GOOG,15.9779
AssetPrice,APPL,15.2571
AssetPrice,MSFT,17.4887
Deal,GOOG,2,16.593
AssetPrice,MSFT,17.9907
AssetPrice,GOOG,17.1862
AssetPrice,AMZN,15.5201
Deal,MSFT,2,17.5993
AssetPrice,GOOG,16.2668
AssetPrice,BTMN,17.7927
AssetPrice,AMZN,15.2532
AssetPrice,GOOG,15.8252
Deal,BTMN,4,17.9462
AssetPrice,AMZN,17.9859
AssetPrice,AMZN,16.2367
AssetPrice,MSFT,17.666
AssetPrice,AMZN,15.9681
AssetPrice,AMZN,15.0286
AssetPrice,AMZN,15.949
AssetPrice,GOOG,15.2855
AssetPrice,AMZN,16.1344
AssetPrice,ORCL,16.1391
AssetPrice,MSFT,16.4059
AssetPrice,BTMN,16.6994
AssetPrice,BTMN,16.1384
Deal,GOOG,4,17.9321
AssetPrice,AMZN,16.4839
AssetPrice,MSFT,15.4495
AssetPrice,FORD,16.0575
AssetPrice,APPL,16.2001
AssetPrice,FORD,15.4587
AssetPrice,BTMN,15.3672
AssetPrice,FORD,16.8114
Deal,APPL,0,17.5345
AssetPrice,ORCL,17.2574
AssetPrice,BTMN,15.9271
AssetPrice,AMZN,17.0847
AssetPrice,FORD,15.2867
AssetPrice,GOOG,15.9269
AssetPrice,GOOG,16.69
AssetPrice,BTMN,16.2149
AssetPrice,ORCL,15.3683
AssetPrice,ORCL,17.8162
AssetPrice,GOOG,15.3366
AssetPrice,AMZN,15.5445
Deal,FORD,4,17.3923
AssetPrice,AMZN,17.9737
Deal,MSFT,-2,15.79
AssetPrice,AMZN,16.7388
AssetPrice,BTMN,15.6532
AssetPrice,APPL,16.2597
AssetPrice,AMZN,17.929
AssetPrice,BTMN,15.5678
AssetPrice,BTMN,15.4472
AssetPrice,AMZN,17.6734
AssetPrice,BTMN,17.3902
Deal,GOOG,3,16.6532
AssetPrice,MSFT,15.2328
AssetPrice,MSFT,15.3949
AssetPrice,AMZN,16.9614
AssetPrice,APPL,16.6805
AssetPrice,BTMN,16.1302
AssetPrice,AMZN,15.0421
AssetPrice,GOOG,15.0632
AssetPrice,AMZN,17.5755
AssetPrice,GOOG,15.2614
AssetPrice,APPL,17.6421
AssetPrice,FORD,17.8218
AssetPrice,BTMN,17.1462
AssetPrice,BTMN,17.4299
AssetPrice,FORD,16.818
AssetPrice,ORCL,16.2306
AssetPrice,GOOG,17.6888
AssetPrice,AMZN,15.64
AssetPrice,GOOG,17.6898
AssetPrice,FORD,16.9026
AssetPrice,GOOG,15.0593
AssetPrice,APPL,16.9564
AssetPrice,APPL,15.9912
AssetPrice,MSFT,16.9117
AssetPrice,GOOG,17.7094
AssetPrice,FORD,16.2033
Deal,AMZN,-3,16.9001
AssetPrice,AMZN,17.2247
AssetPrice,MSFT,16.1875
AssetPrice,FORD,15.0031
AssetPrice,GOOG,17.0846
Deal,MSFT,0,16.2225
AssetPrice,BTMN,15.6045
AssetPrice,GOOG,15.6558
AssetPrice,GOOG,17.464
AssetPrice,MSFT,17.8117
AssetPrice,GOOG,15.5646
AssetPrice,GOOG,15.3575
AssetPrice,APPL,17.1838
AssetPrice,GOOG,16.6251
AssetPrice,BTMN,17.0603
AssetPrice,GOOG,17.2588
AssetPrice,BTMN,17.3066
AssetPrice,APPL,15.8137
AssetPrice,ORCL,15.8332
AssetPrice,BTMN,17.8635
AssetPrice,BTMN,17.7172
AssetPrice,APPL,15.9264
Deal,BTMN,-2,16.6992
AssetPrice,MSFT,17.2666
AssetPrice,GOOG,17.7426
AssetPrice,MSFT,15.3815
Deal,GOOG,0,16.338
AssetPrice,ORCL,17.7324
AssetPrice,GOOG,15.9869
AssetPrice,FORD,15.027
AssetPrice,ORCL,16.0483
Deal,APPL,0,15.1128
AssetPrice,MSFT,16.8812
AssetPrice,ORCL,16.2906
AssetPrice,GOOG,17.9676
AssetPrice,APPL,17.6047
AssetPrice,FORD,15.4483
AssetPrice,ORCL,17.4206
AssetPrice,APPL,15.2565
AssetPrice,APPL,15.3477
AssetPrice,AMZN,15.7817
AssetPrice,APPL,15.3152
AssetPrice,ORCL,16.7482
AssetPrice,FORD,16.3615
AssetPrice,AMZN,15.7407
AssetPrice,GOOG,17.4429
AssetPrice,APPL,17.5627
AssetPrice,GOOG,15.3236
AssetPrice,BTMN,16.3587
AssetPrice,APPL,17.3521
AssetPrice,ORCL,16.1859
Deal,BTMN,4,16.6859
AssetPrice,MSFT,15.4678
AssetPrice,AMZN,16.2705
AssetPrice,ORCL,16.5135
AssetPrice,MSFT,17.6323
AssetPrice,BTMN,17.0372
AssetPrice,ORCL,17.2948
AssetPrice,AMZN,16.3597
AssetPrice,BTMN,15.375
AssetPrice,GOOG,15.7273
AssetPrice,FORD,17.6699
AssetPrice,FORD,16.9309
AssetPrice,BTMN,16.2914
AssetPrice,AMZN,15.158
AssetPrice,APPL,15.6578
AssetPrice,ORCL,15.764
AssetPrice,FORD,15.4008
AssetPrice,FORD,15.392
AssetPrice,BTMN,15.4968
AssetPrice,MSFT,17.6299
AssetPrice,BTMN,16.6805
Deal,APPL,-3,16.1331
AssetPrice,BTMN,16.9501
AssetPrice,FORD,16.9015
Deal,BTMN,1,17.7222
AssetPrice,APPL,16.1394
AssetPrice,ORCL,17.9447
AssetPrice,FORD,15.8866
AssetPrice,MSFT,17.2279
AssetPrice,AMZN,16.3508
AssetPrice,APPL,16.7997
Deal,FORD,1,17.6261
AssetPrice,ORCL,16.8461
AssetPrice,BTMN,16.2322
AssetPrice,MSFT,15.5444
AssetPrice,ORCL,15.656
AssetPrice,BTMN,15.8473
AssetPrice,ORCL,16.8308
AssetPrice,GOOG,16.8272
AssetPrice,ORCL,15.2356
AssetPrice,GOOG,15.1395
AssetPrice,MSFT,17.0488
AssetPrice,FORD,15.9127
AssetPrice,ORCL,15.5394
AssetPrice,ORCL,17.1241
AssetPrice,AMZN,16.6301
AssetPrice,FORD,16.2703
AssetPrice,APPL,17.3144
AssetPrice,BTMN,16.8906
AssetPrice,ORCL,15.3632
AssetPrice,AMZN,16.2515
AssetPrice,AMZN,15.5024
AssetPrice,ORCL,16.252
AssetPrice,FORD,15.9975
AssetPrice,AMZN,16.3575
AssetPrice,FORD,17.3264
AssetPrice,BTMN,17.1201
AssetPrice,APPL,17.3755
AssetPrice,ORCL,15.5967
AssetPrice,AMZN,15.3427
AssetPrice,GOOG,16.7197
AssetPrice,FORD,17.2794
Deal,MSFT,2,16.432
AssetPrice,MSFT,15.9574
AssetPrice,BTMN,15.1435
AssetPrice,FORD,17.4923
AssetPrice,ORCL,15.8176
Deal,APPL,3,16.9078
AssetPrice,APPL,15.7469
AssetPrice,MSFT,17.5749
AssetPrice,ORCL,16.8262
AssetPrice,FORD,16.2086
AssetPrice,ORCL,16.8819
AssetPrice,GOOG,16.8566
AssetPrice,AMZN,17.3656
AssetPrice,MSFT,15.063
AssetPrice,ORCL,17.4715
Deal,FORD,0,17.1412
AssetPrice,FORD,16.4853
AssetPrice,ORCL,16.2386
AssetPrice,APPL,16.9238
AssetPrice,AMZN,15.6282
AssetPrice,BTMN,15.7732
AssetPrice,FORD,16.4086
AssetPrice,AMZN,16.8856
AssetPrice,ORCL,16.5484
AssetPrice,BTMN,17.3415
AssetPrice,AMZN,17.9568
AssetPrice,BTMN,17.3366
AssetPrice,BTMN,15.0143
AssetPrice,MSFT,16.9032
AssetPrice,BTMN,16.7484
AssetPrice,AMZN,17.5224
AssetPrice,APPL,17.5856
AssetPrice,BTMN,17.4379
AssetPrice,FORD,15.3655
AssetPrice,MSFT,17.2283
AssetPrice,BTMN,17.0493
AssetPrice,AMZN,16.9477
AssetPrice,APPL,15.3069
AssetPrice,BTMN,16.8923
AssetPrice,AMZN,15.9153
AssetPrice,APPL,16.8027
AssetPrice,APPL,16.6534
AssetPrice,AMZN,15.0586
AssetPrice,MSFT,16.1255
AssetPrice,APPL,16.1769
AssetPrice,ORCL,17.6975
AssetPrice,AMZN,16.6699
AssetPrice,MSFT,15.4794
AssetPrice,FORD,15.0731
AssetPrice,ORCL,16.038
AssetPrice,MSFT,17.7009
AssetPrice,AMZN,15.273
AssetPrice,GOOG,15.4385
AssetPrice,AMZN,15.6398
AssetPrice,APPL,15.6302
AssetPrice,AMZN,16.6539
AssetPrice,AMZN,15.8695
AssetPrice,GOOG,17.3582
AssetPrice,GOOG,17.2534
AssetPrice,AMZN,16.1901
AssetPrice,ORCL,16.4065
AssetPrice,MSFT,15.428
AssetPrice,APPL,15.3351
AssetPrice,GOOG,17.1546
Deal,MSFT,0,16.9191
AssetPrice,ORCL,16.4176
AssetPrice,FORD,16.6011
Deal,ORCL,2,16.0238
Deal,MSFT,-4,16.5801
Deal,APPL,0,16.148
AssetPrice,MSFT,17.5702
AssetPrice,ORCL,16.6921
AssetPrice,GOOG,15.9305
AssetPrice,APPL,17.0766
AssetPrice,GOOG,16.7267
AssetPrice,BTMN,16.8998
AssetPrice,FORD,17.033
Deal,BTMN,0,15.6457
AssetPrice,ORCL,16.5312
AssetPrice,APPL,16.3772
AssetPrice,GOOG,17.2171
AssetPrice,MSFT,15.0958
AssetPrice,APPL,16.7728
AssetPrice,ORCL,15.2027
AssetPrice,MSFT,15.9122
AssetPrice,FORD,17.2443
AssetPrice,MSFT,15.7602
AssetPrice,ORCL,15.8762
Deal,GOOG,-3,15.0719
AssetPrice,BTMN,15.7284
AssetPrice,BTMN,17.8529
AssetPrice,MSFT,15.6067
Deal,GOOG,-4,17.6872
AssetPrice,FORD,16.2128
AssetPrice,MSFT,15.8324
AssetPrice,MSFT,17.316
AssetPrice,FORD,16.8906
AssetPrice,ORCL,16.063
AssetPrice,FORD,15.6131
AssetPrice,FORD,15.8556
AssetPrice,GOOG,16.1488
Deal,FORD,3,16.9828
AssetPrice,FORD,17.7929
AssetPrice,ORCL,17.9397
AssetPrice,BTMN,16.0464
AssetPrice,GOOG,15.1166
AssetPrice,MSFT,17.5439
Deal,ORCL,-4,16.2927
Deal,FORD,-3,17.1585
AssetPrice,BTMN,15.1171
AssetPrice,AMZN,15.3427
AssetPrice,MSFT,15.5114
AssetPrice,MSFT,16.5137
AssetPrice,GOOG,15.6772
AssetPrice,FORD,16.0411
AssetPrice,ORCL,15.1419
AssetPrice,APPL,17.147
AssetPrice,APPL,16.0271
AssetPrice,APPL,17.7756
AssetPrice,FORD,17.4719
AssetPrice,APPL,16.242
Deal,ORCL,4,17.8964
AssetPrice,GOOG,16.218
Deal,APPL,0,16.5373
AssetPrice,BTMN,15.3637
AssetPrice,BTMN,15.4406
AssetPrice,GOOG,16.6646
AssetPrice,APPL,17.8439
AssetPrice,MSFT,15.2803
AssetPrice,MSFT,16.6327
AssetPrice,MSFT,16.4664
AssetPrice,ORCL,15.3038
AssetPrice,BTMN,17.8755
AssetPrice,BTMN,16.6196
AssetPrice,APPL,16.2982
AssetPrice,GOOG,16.887
AssetPrice,APPL,15.6506
AssetPrice,AMZN,17.5436
AssetPrice,ORCL,16.7684
AssetPrice,FORD,15.4872
AssetPrice,ORCL,15.3159
Deal,AMZN,1,15.3282
AssetPrice,GOOG,16.8676
AssetPrice,APPL,17.5031
AssetPrice,AMZN,15.9724
AssetPrice,GOOG,17.929
AssetPrice,APPL,15.758
AssetPrice,ORCL,16.6345
AssetPrice,BTMN,15.3837
AssetPrice,AMZN,15.55
AssetPrice,MSFT,16.4023
AssetPrice,APPL,16.3921
AssetPrice,AMZN,15.8366
AssetPrice,FORD,15.3236
AssetPrice,APPL,17.5323
Deal,ORCL,1,15.8243
AssetPrice,APPL,16.0927
AssetPrice,GOOG,15.9564
AssetPrice,AMZN,16.4574
AssetPrice,FORD,16.9565
AssetPrice,AMZN,17.9293
AssetPrice,FORD,16.8396
AssetPrice,AMZN,15.2132
AssetPrice,GOOG,16.4471
AssetPrice,APPL,15.7701
AssetPrice,APPL,15.1239
AssetPrice,MSFT,16.5497
AssetPrice,GOOG,15.9571
Deal,MSFT,0,15.9061
AssetPrice,GOOG,16.2598
AssetPrice,APPL,17.2591
Deal,ORCL,0,16.7352
AssetPrice,FORD,17.8058
AssetPrice,ORCL,17.5022
AssetPrice,ORCL,15.3443
AssetPrice,GOOG,17.9179
AssetPrice,GOOG,16.0159
AssetPrice,FORD,16.8802
AssetPrice,AMZN,17.5261
Deal,ORCL,-4,17.0436
AssetPrice,MSFT,15.1514
Deal,AMZN,-1,16.1318
AssetPrice,GOOG,15.5913
AssetPrice,GOOG,17.2821
AssetPrice,APPL,17.4752
AssetPrice,BTMN,16.1029
AssetPrice,MSFT,17.0799
AssetPrice,BTMN,15.8795
Deal,FORD,-2,17.569
AssetPrice,APPL,15.1118
AssetPrice,BTMN,17.8122
AssetPrice,APPL,17.3165
AssetPrice,GOOG,17.5919
Deal,FORD,0,17.7784
AssetPrice,MSFT,16.7567
AssetPrice,GOOG,15.6833
AssetPrice,AMZN,16.6307
AssetPrice,BTMN,16.8177
Deal,ORCL,0,17.7362
AssetPrice,ORCL,16.7674
AssetPrice,BTMN,17.6391
AssetPrice,FORD,15.299
AssetPrice,BTMN,16.4754
AssetPrice,AMZN,17.3584
AssetPrice,MSFT,17.4672
AssetPrice,BTMN,15.8692
AssetPrice,BTMN,16.4871
AssetPrice,ORCL,15.2655
AssetPrice,FORD,17.4799
AssetPrice,ORCL,17.4414
AssetPrice,ORCL,15.2989
AssetPrice,MSFT,15.5517
AssetPrice,AMZN,17.2669
AssetPrice,FORD,17.848
AssetPrice,BTMN,16.5197
AssetPrice,MSFT,16.4815
AssetPrice,FORD,16.9406
AssetPrice,AMZN,17.9591
AssetPrice,BTMN,15.2455
AssetPrice,ORCL,15.6839
AssetPrice,GOOG,17.5252
AssetPrice,ORCL,16.7653
AssetPrice,BTMN,15.3061
AssetPrice,AMZN,17.0309
AssetPrice,APPL,17.9351
AssetPrice,FORD,16.9256
AssetPrice,BTMN,16.8504
AssetPrice,FORD,15.7296
Deal,MSFT,-4,16.0432
AssetPrice,FORD,15.28
AssetPrice,APPL,17.7725
AssetPrice,GOOG,17.1299
AssetPrice,FORD,15.3389
Deal,BTMN,-4,15.8271
AssetPrice,APPL,15.4773
AssetPrice,ORCL,15.7474
AssetPrice,ORCL,17.6767
AssetPrice,MSFT,15.6662
Deal,APPL,1,16.4858
AssetPrice,APPL,17.0001
AssetPrice,APPL,15.6132
AssetPrice,MSFT,16.4049
AssetPrice,MSFT,16.3802
AssetPrice,GOOG,16.1609
AssetPrice,AMZN,15.8355
AssetPrice,APPL,17.531
AssetPrice,GOOG,17.5896
Deal,AMZN,2,17.0242
AssetPrice,APPL,17.1786
Deal,FORD,-4,17.2489
Deal,BTMN,3,17.5145
AssetPrice,ORCL,16.7882
AssetPrice,APPL,16.7324
AssetPrice,APPL,16.2823
AssetPrice,AMZN,16.4915
AssetPrice,BTMN,15.651
AssetPrice,APPL,15.5395
AssetPrice,AMZN,17.1397
AssetPrice,GOOG,17.0985
AssetPrice,APPL,16.6225
AssetPrice,FORD,16.3818
AssetPrice,GOOG,17.3466
AssetPrice,ORCL,16.2988
AssetPrice,APPL,17.0506
AssetPrice,ORCL,15.1579
AssetPrice,GOOG,16.1415
AssetPrice,APPL,15.9255
Deal,FORD,-2,17.3624
AssetPrice,GOOG,17.3493
AssetPrice,GOOG,15.1368
AssetPrice,FORD,17.0056
AssetPrice,MSFT,15.5202
AssetPrice,GOOG,15.0776
AssetPrice,ORCL,17.4452
AssetPrice,MSFT,17.4245
AssetPrice,AMZN,15.6922
AssetPrice,AMZN,16.2504
AssetPrice,ORCL,17.7699
Deal,ORCL,0,17.4293
AssetPrice,APPL,16.6387
AssetPrice,APPL,16.298
Deal,ORCL,3,17.9609
AssetPrice,APPL,16.4727
AssetPrice,GOOG,17.312
AssetPrice,ORCL,15.9994
AssetPrice,GOOG,15.5348
Deal,FORD,-3,17.8967
Deal,GOOG,4,17.1724
AssetPrice,AMZN,17.8983
AssetPrice,BTMN,17.6608
AssetPrice,AMZN,15.9559
AssetPrice,BTMN,15.718
AssetPrice,APPL,17.8088
AssetPrice,GOOG,16.1101
AssetPrice,BTMN,17.6808
AssetPrice,BTMN,15.7301
AssetPrice,ORCL,16.9114
AssetPrice,GOOG,17.6717
AssetPrice,APPL,17.081
AssetPrice,MSFT,16.7329
AssetPrice,APPL,16.9381
AssetPrice,ORCL,17.5317
AssetPrice,MSFT,16.1877
Deal,MSFT,-2,15.1685
AssetPrice,MSFT,17.9481
AssetPrice,ORCL,16.1183
AssetPrice,ORCL,16.437
AssetPrice,FORD,15.7863
AssetPrice,MSFT,17.1928
AssetPrice,AMZN,17.911
AssetPrice,BTMN,17.8922
Deal,BTMN,4,16.7475
AssetPrice,GOOG,16.5709
AssetPrice,GOOG,16.7154
AssetPrice,ORCL,15.8066
AssetPrice,ORCL,17.9445
Deal,BTMN,4,16.1734
AssetPrice,AMZN,16.9021
AssetPrice,APPL,17.0253
AssetPrice,GOOG,15.0351
AssetPrice,ORCL,16.4181
AssetPrice,APPL,17.111
AssetPrice,ORCL,17.7279
AssetPrice,AMZN,16.6912
AssetPrice,APPL,15.2746
AssetPrice,BTMN,17.92
AssetPrice,BTMN,16.01
AssetPrice,FORD,17.5631
AssetPrice,GOOG,17.0781
AssetPrice,AMZN,15.979
AssetPrice,GOOG,15.8057
AssetPrice,GOOG,15.4577
AssetPrice,APPL,15.4342
AssetPrice,ORCL,16.1084
Deal,AMZN,-4,17.6484
AssetPrice,BTMN,17.2323
AssetPrice,ORCL,17.7128
AssetPrice,FORD,17.8622
AssetPrice,ORCL,15.7731
AssetPrice,GOOG,16.903
AssetPrice,BTMN,16.6321
AssetPrice,MSFT,17.057
AssetPrice,GOOG,15.0576
AssetPrice,APPL,16.4676
AssetPrice,FORD,15.4323
AssetPrice,GOOG,17.7645
AssetPrice,FORD,15.3033
Deal,AMZN,0,15.9441
AssetPrice,MSFT,15.1394
AssetPrice,AMZN,17.2698
AssetPrice,GOOG,15.3567
AssetPrice,AMZN,16.1234
AssetPrice,BTMN,16.4186
Deal,FORD,-3,16.4942
Deal,APPL,4,17.5704
AssetPrice,MSFT,17.5367
AssetPrice,GOOG,16.5174
AssetPrice,MSFT,15.3826
AssetPrice,MSFT,16.1034
Deal,FORD,0,17.1388
AssetPrice,AMZN,17.7994
AssetPrice,AMZN,15.7566
AssetPrice,APPL,15.5619
AssetPrice,BTMN,16.2048
AssetPrice,MSFT,16.3667
AssetPrice,ORCL,15.131
Deal,AMZN,2,15.4799
Deal,AMZN,2,16.943
AssetPrice,AMZN,17.2728
Deal,APPL,0,16.9967
AssetPrice,BTMN,16.1393
AssetPrice,ORCL,15.3215
AssetPrice,AMZN,17.8258
AssetPrice,FORD,17.0676
AssetPrice,MSFT,17.2301
AssetPrice,ORCL,15.6104
AssetPrice,GOOG,17.4804
AssetPrice,AMZN,17.9923
Deal,APPL,1,16.8504
AssetPrice,MSFT,17.1388
AssetPrice,APPL,16.8208
Deal,ORCL,-1,17.0307
AssetPrice,APPL,15.3459
AssetPrice,APPL,16.766
AssetPrice,FORD,16.1323
AssetPrice,BTMN,16.1961
AssetPrice,APPL,16.4901
Deal,ORCL,1,16.5685
AssetPrice,ORCL,15.064
AssetPrice,AMZN,17.3611
AssetPrice,APPL,15.5034
AssetPrice,APPL,17.2407
AssetPrice,FORD,17.8802
AssetPrice,GOOG,15.8292
AssetPrice,AMZN,17.4126
AssetPrice,ORCL,16.7119
AssetPrice,APPL,15.8029
AssetPrice,FORD,17.8706
AssetPrice,BTMN,15.2499
AssetPrice,GOOG,15.4764
AssetPrice,APPL,16.9423
AssetPrice,AMZN,17.7235
AssetPrice,ORCL,16.5924
AssetPrice,ORCL,15.1403
AssetPrice,MSFT,17.3194
AssetPrice,FORD,16.5595
AssetPrice,ORCL,17.9403
AssetPrice,APPL,17.6815
AssetPrice,FORD,16.4765
AssetPrice,GOOG,15.9146
AssetPrice,GOOG,15.4361
AssetPrice,GOOG,17.9255
AssetPrice,FORD,16.1788
AssetPrice,FORD,17.0843
AssetPrice,APPL,17.4232
AssetPrice,ORCL,17.7359
AssetPrice,GOOG,15.7051
AssetPrice,ORCL,15.9843
AssetPrice,GOOG,15.344
AssetPrice,GOOG,15.4196
AssetPrice,GOOG,17.2287
AssetPrice,GOOG,15.9754
AssetPrice,BTMN,16.4782
AssetPrice,MSFT,16.8466
AssetPrice,APPL,15.7883
AssetPrice,APPL,15.1537
AssetPrice,GOOG,17.0212
AssetPrice,FORD,15.7855
AssetPrice,GOOG,17.3481
AssetPrice,FORD,17.6053
AssetPrice,AMZN,16.0017
AssetPrice,MSFT,16.9528
AssetPrice,GOOG,17.4487
AssetPrice,GOOG,16.1261
AssetPrice,FORD,17.5397
AssetPrice,BTMN,16.2775
AssetPrice,ORCL,16.9465
AssetPrice,GOOG,16.906
AssetPrice,ORCL,16.9439
AssetPrice,GOOG,17.8809
AssetPrice,ORCL,16.3448
AssetPrice,APPL,17.6791
AssetPrice,APPL,17.1493
AssetPrice,FORD,17.2708
AssetPrice,AMZN,17.2128
AssetPrice,ORCL,15.8369
AssetPrice,GOOG,16.9948
AssetPrice,MSFT,15.2505
AssetPrice,BTMN,17.1957
AssetPrice,GOOG,15.0081
AssetPrice,MSFT,17.8398
AssetPrice,AMZN,16.0427
AssetPrice,APPL,15.1143
AssetPrice,FORD,16.6023
AssetPrice,BTMN,17.0216
AssetPrice,GOOG,17.1288
AssetPrice,GOOG,15.6544
AssetPrice,APPL,15.8188
AssetPrice,GOOG,16.652
AssetPrice,ORCL,16.3021
AssetPrice,AMZN,17.1459
AssetPrice,GOOG,15.6198
AssetPrice,FORD,16.2542
AssetPrice,AMZN,16.4365
AssetPrice,APPL,16.9322
AssetPrice,MSFT,15.1697
AssetPrice,GOOG,17.7393
AssetPrice,ORCL,17.4701
AssetPrice,BTMN,17.829
AssetPrice,FORD,16.2374
AssetPrice,ORCL,17.2225
